id,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
320,601929,吉视传媒,0.12,-12.36,,5.94,,36601.47,-11.02,,04-28
321,002762,金发拉比,0.36,-45.45,,8.47,,7275.57,5.81,,04-28
322,603016,新宏泰,0.51,-13.56,,10.35,,6594.45,0.1,,04-28
323,002516,旷达科技,0.23,-42.36,,12.07,,30128.66,19.89,,04-28
324,000903,云内动力,0.28,27.27,,5.99,,22389.34,27.56,10派0.8送3转7,04-28
325,002260,德奥通航,0.02,-125.0,,1.54,,514.21,-123.75,,04-28
326,002581,未名医药,0.63,13.05,,18.21,,41769.51,66.91,,04-28
327,002276,万马股份,0.23,-20.69,,7.16,,21521.82,-20.84,,04-28
328,600617,国新能源,0.34,-35.91,,10.07,,37152.23,-31.48,,04-28
329,000537,广宇发展,0.67,139.29,,16.25,,34529.96,142.54,10派0.6,04-28
330,601225,陕西煤业,0.28,-193.33,,8.35,0.83,275488.53,-192.18,,04-28
331,002329,皇氏集团,0.35,50.83,,10.77,,29060.25,57.41,,04-28
332,002666,德联集团,0.19,-20.83,,5.22,,14055.28,-21.35,,04-28
333,002716,金贵银业,0.29,26.09,,7.12,,14451.13,22.69,,04-28
334,002473,*ST圣莱,-0.22,-823.67,,-9.23,,-3473.86,-905.19,,04-28
335,002802,洪汇新材,0.56,0.0,,12.57,,5262.01,15.98,,04-28
336,002554,惠博普,0.13,-59.38,,6.25,,13102.67,-18.87,,04-28
337,002570,贝因美,-0.76,-860.0,,-23.83,,-78066.54,-853.24,,04-28
338,600213,亚星客车,0.28,211.11,,63.82,,6230.78,208.51,,04-28
339,600648,外高桥,0.64,33.33,,7.8,,72255.32,33.95,10派2,04-28
340,600275,*ST昌鱼,-0.08,14.75,,-25.14,,-4115.52,14.8,,04-28
341,002639,雪人股份,0.05,66.67,,1.53,,3305.4,99.41,,04-28
342,002446,盛路通信,0.36,12.5,,6.8,,16137.89,33.02,,04-28
343,600839,四川长虹,0.12,-128.08,,4.49,,55478.47,-128.08,10派0.4,04-28
344,000876,新希望,0.59,-44.34,,12.19,,246906.65,11.67,10派5,04-28
345,600892,大晟文化,1.09,-5550.0,,9.58,,15268.31,-15675.41,10转30,04-28
346,002221,东华能源,0.33,-45.27,,11.16,,46988.11,14.29,,04-28
347,000100,TCL集团,0.13,-38.72,1.86,7.17,0.66,160212.6,-37.59,10派0.8,04-28
348,600979,广安爱众,0.25,13.26,,9.27,,21350.45,37.43,10派0.5,04-28
349,603323,吴江银行,0.64,6.67,6.98,9.48,,65029.0,7.58,,04-28
350,300012,华测检测,0.13,-72.34,,6.02,,10153.79,-43.77,,04-28
351,002286,保龄宝,0.13,18.18,,3.32,,4934.27,20.51,,04-28
352,600629,华建集团,0.67,60.8,,27.71,,24139.62,64.61,,04-28
353,603555,贵人鸟,0.48,-11.82,,12.34,,29265.98,-11.81,,04-28
354,601208,东材科技,0.07,-30.0,,1.87,,4167.94,-31.79,,04-28
355,603589,口子窖,1.31,23.58,,19.81,,78346.42,29.41,,04-28
356,601616,广电电气,-0.12,-1514.12,,-4.51,,-11236.62,-1513.45,,04-28
357,603808,歌力思,0.82,-24.23,,12.29,,19795.06,23.84,,04-28
358,300162,雷曼股份,0.09,50.0,,2.64,,3076.02,52.32,,04-28
359,600392,盛和资源,-0.03,-270.24,,-2.76,,-3285.23,-269.97,10派0.2,04-28
360,002761,多喜爱,0.18,-48.57,,3.35,,2148.29,-42.33,,04-28
361,600810,神马股份,0.19,33.15,,3.49,,8488.81,34.47,,04-28
362,002467,二六三,-0.48,-700.0,,-18.96,,-37826.62,-742.02,,04-28
363,600827,百联股份,0.51,-31.08,,5.64,,90035.67,-29.41,10派1.8,04-28
364,002532,新界泵业,0.36,-2.7,,9.36,,11664.82,-1.0,,04-28
365,000882,华联股份,0.05,-47.48,,1.88,,11597.69,-47.5,10派0.31,04-28
366,603308,应流股份,0.13,-31.58,,2.35,,5468.25,-27.1,,04-28
367,603555,贵人鸟,0.48,-11.82,,12.34,,29265.98,-11.81,,04-28
368,601208,东材科技,0.07,-30.0,,1.87,,4167.94,-31.79,,04-28
369,603589,口子窖,1.31,23.58,,19.81,,78346.42,29.41,,04-28
370,600695,绿庭投资,0.07,10.19,,7.13,,5306.99,9.96,,04-28
371,002071,长城影视,0.49,11.36,,31.94,,25632.85,10.52,,04-28
372,603779,威龙股份,0.33,17.86,,8.74,,5878.99,40.62,,04-28
373,002715,登云股份,0.09,-115.52,,1.83,,827.82,-115.59,,04-28
374,000693,*ST华泽,-0.68,136.68,,-38.33,,-40424.53,160.1,,04-28
375,002103,广博股份,0.26,-16.13,,7.22,,11949.7,45.07,10派1转2,04-28
376,002151,北斗星通,0.11,-42.11,,1.49,,5168.3,1.95,,04-28
377,002183,怡亚通,0.25,-47.92,,9.99,,51875.25,5.34,,04-28
378,600119,长江投资,0.46,64.29,,15.74,,14002.3,64.69,10派1.37,04-28
379,600869,智慧能源,0.13,-37.21,,5.86,,28672.29,-32.1,10派0.41,04-28
380,002247,帝龙文化,0.54,63.64,,12.48,,37868.59,341.37,,04-28
381,002280,联络互动,0.17,-62.22,,6.31,,35363.09,11.92,,04-28
382,600285,羚锐制药,0.6,140.0,,16.74,,34577.22,161.0,10派1.5,04-28
383,002381,双箭股份,0.13,-56.67,,3.36,,5390.45,-49.53,,04-28
384,000680,山推股份,0.04,-104.96,,1.36,,4345.54,-104.96,,04-28
385,002737,葵花药业,1.04,-0.95,,11.86,,30301.56,-1.17,,04-28
386,600429,三元股份,0.07,24.82,,1.93,,10542.06,33.89,,04-28
387,600073,上海梅林,0.27,58.82,,8.32,,25649.35,56.88,,04-28
388,600838,上海九百,0.46,98.13,,15.04,,18293.38,98.19,10派1.37,04-28
389,600108,亚盛集团,0.04,-38.61,,1.59,,7545.58,-38.7,10派0.04,04-28
390,600145,*ST新亿,-0.0,-101.25,,-0.53,,-318.2,-105.15,,04-28
391,600891,秋林集团,0.33,-21.43,,7.26,,20541.29,-12.04,10派0.6,04-28
392,002558,巨人网络,0.68,-236.0,,20.56,,106893.7,-3385.22,,04-28
393,000915,山大华特,1.1,29.41,,16.62,,19838.52,30.13,10派1.5送3,04-28
394,600199,金种子酒,0.03,-66.67,,0.76,,1701.93,-67.32,,04-28
395,600997,开滦股份,0.35,-202.94,,6.36,,43170.17,-203.55,10派1,04-28
396,002622,融钰集团,0.02,-90.91,,1.35,,1567.17,-82.66,,04-28
397,000998,隆平高科,0.41,-16.33,,9.49,,50115.76,2.05,10派1.5,04-28
398,002418,康盛股份,0.17,-34.62,,9.57,,19081.48,111.16,,04-28
399,600792,云煤能源,0.05,-107.14,,1.65,,4854.26,-106.97,,04-28
400,600809,山西汾酒,0.7,16.23,,13.24,,60512.6,16.24,10派5.5,04-28
401,002161,远望谷,0.05,150.0,,2.52,,4027.13,133.32,,04-28
402,002177,御银股份,0.03,-67.11,,1.4,,2324.62,-66.53,,04-28
403,000409,山东地矿,-0.41,-298.79,,-18.74,,-19355.82,-298.79,,04-28
404,000938,紫光股份,1.07,44.58,,4.9,,81482.26,435.52,10派1,04-28
405,000516,国际医学,0.1,-68.75,,5.93,,20159.21,-16.36,10派0.3,04-28
406,002611,东方精工,0.15,36.36,,6.9,,9565.79,47.53,,04-28
407,002343,慈文传媒,0.92,21.05,,24.17,,29010.92,45.63,,04-28
408,002038,双鹭药业,0.66,-21.38,,12.06,,45210.76,-21.38,10派2,04-28
409,600712,南宁百货,-0.06,-220.0,,-3.16,,-3427.64,-223.84,,04-28
410,002375,亚厦股份,0.24,-44.19,,4.52,,31929.39,-44.2,,04-28
411,600728,佳都科技,0.07,-79.08,,4.36,,10793.38,-36.64,,04-28
412,600361,华联综超,-0.39,-587.5,,-9.21,,-26043.74,-590.19,,04-28
413,600779,水井坊,0.46,155.47,,16.29,,22479.19,155.52,10派4.6,04-28
414,002118,紫鑫药业,0.13,62.5,,5.2,,16316.64,312.12,,04-28
415,600797,浙大网新,0.27,8.0,,10.98,,24522.58,15.17,10派0.3,04-28
416,002134,*ST普林,-0.4,100.0,,-20.89,,-9882.79,104.79,,04-28
417,000760,斯太尔,0.06,-124.0,,2.67,,4605.31,-123.81,,04-28
418,600815,*ST厦工,-2.8,169.23,,-155.45,,-268988.29,169.05,,04-28
419,600157,永泰能源,0.06,-3.6,,3.03,,66903.67,10.95,10派0.11,04-28
420,002071,长城影视,0.49,11.36,,31.94,,25632.85,10.52,10派0.52,04-28
421,603779,威龙股份,0.33,17.86,,8.74,,5878.99,40.62,,04-28
422,002715,登云股份,0.09,-115.52,,1.83,,827.82,-115.59,,04-28
423,000693,*ST华泽,-0.68,136.68,,-38.33,,-40424.53,160.1,,04-28
424,002103,广博股份,0.26,-16.13,,7.22,,11949.7,45.07,10派1转2,04-28
425,002151,北斗星通,0.11,-42.11,,1.49,,5168.3,1.95,10派0.5,04-28
426,002183,怡亚通,0.25,-47.92,,9.99,,51875.25,5.34,10派0.8,04-28
427,600119,长江投资,0.46,64.29,,15.74,,14002.3,64.69,10派1.37,04-28
428,600869,智慧能源,0.13,-37.21,,5.86,,28672.29,-32.1,10派0.41,04-28
429,002247,帝龙文化,0.54,63.64,,12.48,,37868.59,341.37,,04-28
430,002622,融钰集团,0.02,-90.91,,1.35,,1567.17,-82.66,,04-28
431,000998,隆平高科,0.41,-16.33,,9.49,,50115.76,2.05,10派1.5,04-28
432,002381,双箭股份,0.13,-56.67,,3.36,,5390.45,-49.53,,04-28
433,000680,山推股份,0.04,-104.96,,1.36,,4345.54,-104.96,,04-28
434,002737,葵花药业,1.04,-0.95,,11.86,,30301.56,-1.17,,04-28
435,600429,三元股份,0.07,24.82,,1.93,,10542.06,33.89,,04-28
436,600073,上海梅林,0.27,58.82,,8.32,,25649.35,56.88,,04-28
437,600838,上海九百,0.46,98.13,,15.04,,18293.38,98.19,10派1.37,04-28
438,600108,亚盛集团,0.04,-38.61,,1.59,,7545.58,-38.7,10派0.04,04-28
439,600145,*ST新亿,-0.0,-101.25,,-0.53,,-318.2,-105.15,,04-28
440,600891,秋林集团,0.33,-21.43,,7.26,,20541.29,-12.04,10派0.6,04-28
441,002558,巨人网络,0.68,-236.0,,20.56,,106893.7,-3385.22,,04-28
442,000915,山大华特,1.1,29.41,,16.62,,19838.52,30.13,10派1.5送3,04-28
443,600199,金种子酒,0.03,-66.67,,0.76,,1701.93,-67.32,,04-28
444,600997,开滦股份,0.35,-202.94,,6.36,,43170.17,-203.55,10派1,04-28
445,000938,紫光股份,1.07,44.58,,4.9,,81482.26,435.52,10派1,04-28
446,000516,国际医学,0.1,-68.75,,5.93,,20159.21,-16.36,10派0.3,04-28
447,002611,东方精工,0.15,36.36,,6.9,,9565.79,47.53,,04-28
448,002418,康盛股份,0.17,-34.62,,9.57,,19081.48,111.16,,04-28
449,600792,云煤能源,0.05,-107.14,,1.65,,4854.26,-106.97,,04-28
450,600809,山西汾酒,0.7,16.23,,13.24,,60512.6,16.24,10派5.5,04-28
451,002161,远望谷,0.05,150.0,,2.52,,4027.13,133.32,10派0.1,04-28
452,002177,御银股份,0.03,-67.11,,1.4,,2324.62,-66.53,,04-28
453,000409,山东地矿,-0.41,-298.79,,-18.74,,-19355.82,-298.79,,04-28
454,002311,海大集团,0.55,7.84,,16.17,,85581.02,9.72,,04-27
455,000651,格力电器,2.56,23.08,,30.41,,1542096.5,23.05,10派18,04-27
456,000692,惠天热电,0.1,-29.45,,3.75,,5260.56,-29.45,10派0.36,04-27
457,600421,仰帆控股,0.02,1900.0,,44.28,,321.0,1617.28,,04-27
458,300199,翰宇药业,0.33,-2.94,,9.85,,29192.47,-4.39,,04-27
459,002166,莱茵生物,0.16,-5.88,,8.54,,6966.34,-7.48,,04-27
460,300005,探路者,0.3,-42.54,,7.51,,16560.51,-37.13,,04-27
461,002263,大东南,-0.1,-600.0,,-6.53,,-18560.78,-1312.93,,04-27
462,002268,卫士通,0.36,4.68,,10.95,,15575.13,4.69,,04-27
463,300058,蓝色光标,0.33,725.0,,13.09,,63967.55,844.84,,04-27
464,002637,赞宇科技,0.42,320.0,,9.8,,15179.28,868.77,,04-27
465,002653,海思科,0.42,20.0,,21.26,,45272.39,21.65,,04-27
466,002380,科远股份,0.36,20.0,,4.84,,8248.51,34.62,,04-27
467,002123,梦网集团,0.3,87.5,,5.12,,25613.32,159.88,10派1.2,04-27
468,002444,巨星科技,0.58,23.4,,11.92,,62163.84,29.54,,04-27
469,300300,汉鼎宇佑,0.09,-57.14,,2.22,,3823.68,-51.41,,04-27
470,600180,瑞茂通,0.52,15.83,,12.09,,53093.23,24.17,10派0.523,04-27
471,000913,钱江摩托,0.72,-348.28,,15.21,,32824.46,-352.02,10派1,04-27
472,002573,清新环境,0.7,46.69,3.38,23.26,0.08,74420.14,46.69,,04-27
473,002610,爱康科技,0.04,-73.33,,2.92,,14743.39,32.52,,04-27
474,002305,南国置业,0.03,28.44,,1.08,,4328.14,41.04,,04-27
475,300064,豫金刚石,0.18,15.28,,4.96,,13756.26,37.27,,04-27
476,601199,江南水务,0.35,-39.66,,13.65,,32608.98,21.0,10派1.1,04-27
477,300387,富邦股份,0.69,32.69,,12.63,,8531.29,34.17,,04-27
478,601700,风范股份,0.18,0.0,,7.11,,20815.69,2.68,,04-27
479,601858,中国科传,0.42,10.53,,13.83,,27995.02,10.89,,04-27
480,002346,柘中股份,0.05,-80.77,,1.29,,2016.19,-82.59,10派1,04-27
481,002073,软控股份,-0.92,-439.48,,-18.74,,-77139.42,-468.05,,04-27
482,002442,龙星化工,0.06,-137.39,,2.88,,3081.87,-137.39,,04-27
483,603958,哈森股份,0.42,-42.13,,8.89,,8049.02,-32.43,,04-27
484,000911,南宁糖业,0.06,-68.42,,1.19,,1897.99,-68.29,,04-27
485,603603,博天环境,0.4,14.29,,17.42,,14374.19,15.71,,04-27
486,002651,利君股份,0.1,-28.57,,5.11,,9592.98,-33.77,,04-27
487,002656,摩登大道,-0.8,-1700.0,,-20.59,,-28690.55,-2908.09,,04-27
488,002351,漫步者,0.15,-55.88,,5.04,,8691.23,-13.75,,04-27
489,002705,新宝股份,0.75,16.93,,17.2,,43099.0,52.01,10派3.5转3,04-27
490,002528,英飞拓,-0.44,-548.1,,-16.79,,-42083.11,-715.55,,04-27
491,300287,飞利信,0.25,56.25,,7.42,,34008.46,88.27,,04-27
492,002560,通达股份,0.2,-51.22,,5.71,,8368.73,44.39,10派0.5,04-27
493,600667,太极实业,0.14,600.0,,6.79,,23252.08,886.41,10派0.4,04-27
494,002335,科华恒盛,0.67,1.52,,7.02,,17156.71,17.57,10派3,04-27
495,002661,克明面业,0.41,-67.97,,6.74,,13706.28,26.7,,04-27
496,000005,世纪星源,0.1,-272.15,,8.94,,10865.74,-296.7,,04-27
497,600509,天富能源,0.35,0.0,,6.69,,31261.8,0.05,10派1.07,04-27
498,000825,太钢不锈,0.2,-130.83,,5.24,,114565.52,-130.87,10派0.2,04-27
499,002227,奥特迅,0.04,-5.71,,1.16,,911.55,-4.67,10派0.1,04-27
500,002345,潮宏基,0.28,-6.67,,8.97,,23363.62,-8.5,,04-27
501,603726,朗迪集团,0.77,-10.47,,10.61,,6715.53,9.39,,04-27
502,002425,凯撒文化,0.32,68.42,,5.3,,15205.59,87.92,10派0.5转6,04-27
503,600800,天津磁卡,0.03,-175.0,,17.84,,1936.35,-188.66,,04-27
504,002489,浙江永强,0.03,-87.5,,1.87,,6094.84,-88.22,10派0.6,04-27
505,002505,大康农业,0.01,1290.0,,1.32,,7622.33,2443.11,,04-27
506,002200,云投生态,0.18,202.67,,4.01,,3343.57,226.25,,04-27
507,002297,博云新材,0.01,-102.94,,0.45,,629.17,-104.62,,04-27
508,002618,丹邦科技,0.07,-81.08,,1.48,,2458.99,-63.23,,04-27
509,002313,日海通讯,0.22,-344.44,,3.45,,6746.58,-333.06,10派0.3,04-27
510,600351,亚宝药业,0.03,-91.09,,0.85,,2252.19,-89.86,10派0.2,04-27
511,601985,中国核电,0.29,3.6,,11.5,,448867.38,18.71,,04-27
512,002462,嘉事堂,0.89,24.0,,11.94,,22309.96,28.98,10派1.5,04-27
513,000017,深中华A,0.0,-1666.67,,19.93,,260.36,-1981.84,,04-27
514,600594,益佰制药,0.49,103.26,,10.27,,38486.26,103.22,10派0.6,04-27
515,002339,积成电子,0.21,-44.74,,5.27,,7898.45,-45.19,,04-27
516,002403,爱仕达,0.41,13.89,,7.18,,13736.66,21.14,,04-27
517,002098,浔兴股份,0.33,42.12,,10.94,,11849.59,64.65,10派0.8,04-27
518,601928,凤凰传媒,0.46,4.08,,10.47,,116979.92,4.07,,04-27
519,603015,弘讯科技,0.13,-62.86,,4.87,,5317.59,-20.71,,04-27
520,300536,农尚环境,0.67,-1.47,,15.19,,5092.19,7.19,,04-27
521,600489,中金黄金,0.11,266.67,,3.03,,36236.92,319.51,10派0.35,04-27
522,002813,路畅科技,0.43,-15.69,,8.09,,4079.27,-11.92,,04-27
523,603159,上海亚虹,0.5,-1.96,,15.14,,4146.44,8.46,,04-27
524,300587,天铁股份,0.9,5.88,,15.83,,7052.77,5.79,,04-27
525,600897,厦门空港,1.34,7.85,,12.62,,39852.99,7.85,10派10.1,04-27
526,600984,建设机械,0.13,646.24,,2.61,,8220.04,1250.6,,04-27
527,601003,柳钢股份,0.08,-116.51,,4.33,,19643.81,-116.52,10派0.3,04-27
528,002275,桂林三金,0.67,4.98,,16.33,,39366.0,4.51,10派4,04-27
529,000517,荣安地产,0.05,44.44,,4.1,,14893.44,44.23,,04-27
530,600241,时代万恒,-0.35,-488.89,,-11.68,,-7863.12,-572.34,,04-27
531,002628,成都路桥,0.06,98.67,,1.67,,4392.05,134.31,,04-27
532,600280,中央商场,0.1,5.1,,7.0,,11830.75,4.85,10派0.45,04-27
533,002665,首航节能,0.08,-66.67,,5.5,,15503.59,-8.42,,04-27
534,002440,闰土股份,0.86,-10.42,,10.76,,66010.42,-10.04,,04-27
535,002167,东方锆业,0.04,-108.89,,2.41,,2544.48,-109.2,,04-27
536,000009,中国宝安,0.11,-78.0,,5.2,,23338.39,-70.42,10派0.2,04-27
537,000048,康达尔,0.02,-97.06,,0.82,,596.08,-97.08,,04-27
538,002871,伟隆股份,1.03,32.05,6.28,17.83,1.35,5244.05,31.55,,04-27
539,002585,双星新材,0.19,9.06,,2.52,,13302.27,10.39,,04-27
540,002200,云投生态,0.18,202.67,,4.01,,3343.57,226.25,,04-27
541,002297,博云新材,0.01,-102.94,,0.45,,629.17,-104.62,,04-27
542,002618,丹邦科技,0.07,-81.08,,1.48,,2458.99,-63.23,,04-27
543,002313,日海通讯,0.22,-344.44,,3.45,,6746.58,-333.06,10派0.3,04-27
544,600351,亚宝药业,0.03,-91.09,,0.85,,2252.19,-89.86,10派0.2,04-27
545,601985,中国核电,0.29,3.6,,11.5,,448867.38,18.71,,04-27
546,002462,嘉事堂,0.89,24.0,,11.94,,22309.96,28.98,10派1.5,04-27
547,000017,深中华A,0.0,-1666.67,,19.93,,260.36,-1981.84,,04-27
548,600594,益佰制药,0.49,103.26,,10.27,,38486.26,103.22,10派0.6,04-27
549,002403,爱仕达,0.41,13.89,,7.18,,13736.66,21.14,,04-27
550,002098,浔兴股份,0.33,42.12,,10.94,,11849.59,64.65,10派0.8,04-27
551,601928,凤凰传媒,0.46,4.08,,10.47,,116979.92,4.07,,04-27
552,603015,弘讯科技,0.13,-62.86,,4.87,,5317.59,-20.71,,04-27
553,300536,农尚环境,0.67,-1.47,,15.19,,5092.19,7.19,,04-27
554,600489,中金黄金,0.11,266.67,,3.03,,36236.92,319.51,10派0.35,04-27
555,002813,路畅科技,0.43,-15.69,,8.09,,4079.27,-11.92,,04-27
556,603159,上海亚虹,0.5,-1.96,,15.14,,4146.44,8.46,,04-27
557,300587,天铁股份,0.9,5.88,,15.83,,7052.77,5.79,,04-27
558,600897,厦门空港,1.34,7.85,,12.62,,39852.99,7.85,10派10.1,04-27
559,600984,建设机械,0.13,646.24,,2.61,,8220.04,1250.6,,04-27
560,601003,柳钢股份,0.08,-116.51,,4.33,,19643.81,-116.52,10派0.3,04-27
561,002275,桂林三金,0.67,4.98,,16.33,,39366.0,4.51,10派4,04-27
562,000517,荣安地产,0.05,44.44,,4.1,,14893.44,44.23,,04-27
563,600241,时代万恒,-0.35,-488.89,,-11.68,,-7863.12,-572.34,,04-27
564,002628,成都路桥,0.06,98.67,,1.67,,4392.05,134.31,,04-27
565,600280,中央商场,0.1,5.1,,7.0,,11830.75,4.85,10派0.45,04-27
566,002339,积成电子,0.21,-44.74,,5.27,,7898.45,-45.19,,04-27
567,002665,首航节能,0.08,-66.67,,5.5,,15503.59,-8.42,,04-27
568,002440,闰土股份,0.86,-10.42,,10.76,,66010.42,-10.04,,04-27
569,002167,东方锆业,0.04,-108.89,,2.41,,2544.48,-109.2,,04-27
570,000009,中国宝安,0.11,-78.0,,5.2,,23338.39,-70.42,10派0.2,04-27
571,000048,康达尔,0.02,-97.06,,0.82,,596.08,-97.08,,04-27
572,002871,伟隆股份,1.03,32.05,6.28,17.83,1.35,5244.05,31.55,,04-27
573,002585,双星新材,0.19,9.06,,2.52,,13302.27,10.39,,04-27
574,002312,*ST三泰,-0.95,2275.0,,-34.64,,-130383.54,3337.67,,04-27
575,603798,康普顿,1.21,9.01,,17.76,,11315.34,35.57,,04-27
576,002721,金一文化,0.27,12.5,,8.15,,17406.5,14.04,,04-27
577,603026,石大胜华,0.84,250.0,,11.86,,17049.96,286.46,,04-27
578,600501,航天晨光,0.03,-40.0,,0.66,,1461.66,-22.37,10派0.11,04-27
579,002188,巴士在线,0.31,416.67,,4.58,,9360.07,761.31,,04-27
580,300581,晨曦航空,1.55,4.31,,26.35,,5243.56,4.1,,04-27
581,002204,大连重工,0.01,-50.0,,0.42,,2728.28,24.7,10派0.1,04-27
582,603180,金牌厨柜,1.92,102.11,5.67,39.53,4.98,9622.53,103.27,,04-27
583,002542,中化岩土,0.14,-36.36,,9.17,,24854.8,9.46,,04-27
584,002333,罗普斯金,0.28,-65.85,,9.32,,14082.2,-31.68,10派1,04-27
585,601611,中国核建,0.33,-13.16,,10.72,,79851.54,0.12,,04-27
586,600333,长春燃气,0.12,-119.35,,3.94,,6275.57,-119.19,,04-27
587,002065,东华软件,0.57,-22.72,,10.0,,89964.72,-21.21,10派1.5送10,04-27
588,002081,金螳螂,0.64,-29.67,,18.11,,168338.94,5.06,10派1.5,04-27
589,002097,山河智能,0.09,-328.94,,2.89,,6692.1,-328.87,10派1,04-27
590,002498,汉缆股份,0.13,30.0,,9.74,,41677.43,19.36,,04-27
591,603189,网达软件,0.41,-6.82,,15.49,,7270.18,-0.76,,04-27
592,000651,格力电器,2.56,23.08,,30.41,,1542096.5,23.05,10派18,04-27
593,000692,惠天热电,0.1,-29.45,,3.75,,5260.56,-29.45,10派0.36,04-27
594,600421,仰帆控股,0.02,1900.0,,44.28,,321.0,1617.28,,04-27
595,300199,翰宇药业,0.33,-2.94,,9.85,,29192.47,-4.39,,04-27
596,002166,莱茵生物,0.16,-5.88,,8.54,,6966.34,-7.48,,04-27
597,300005,探路者,0.3,-42.54,,7.51,,16560.51,-37.13,10派2转5,04-27
598,002263,大东南,-0.1,-600.0,,-6.53,,-18560.78,-1312.93,,04-27
599,002311,海大集团,0.55,7.84,,16.17,,85581.02,9.72,10派3,04-27
600,002620,瑞和股份,0.72,33.52,,6.2,,9495.27,46.51,,04-26
601,601169,北京银行,1.16,-12.78,8.17,14.92,-0.35,1780200.0,5.72,10派2.5送2,04-26
602,300074,华平股份,0.13,110.55,,6.48,,7072.15,111.08,10派0.197342,04-26
603,300397,天和防务,-0.29,-36.96,4.81,-5.94,,-7069.57,27.78,,04-26
604,600698,湖南天雁,0.01,-121.33,,1.52,,999.63,-121.31,,04-26
605,300429,强力新材,0.46,-60.11,,15.27,,11601.56,34.1,,04-26
606,300445,康斯特,0.27,-50.49,,11.32,,4408.01,3.31,10派0.5,04-26
607,300462,华铭智能,0.35,2.94,,9.19,,4857.38,14.7,,04-26
608,000678,襄阳轴承,0.03,-116.67,,1.06,,1165.25,-114.77,,04-26
609,300170,汉得信息,0.28,7.69,,12.72,,24138.2,12.67,,04-26
610,002752,昇兴股份,0.29,-12.12,,12.42,,18269.34,38.62,,04-26
611,300203,聚光科技,0.9,63.64,,15.87,,40233.32,62.86,,04-26
612,300219,鸿利智汇,0.21,-16.0,,10.4,,13816.59,-9.21,,04-26
613,002805,丰元股份,0.27,-25.0,,4.89,,2271.71,-13.66,10派0.55,04-26
614,603088,宁波精达,0.27,0.0,,4.65,,2149.48,-1.88,,04-26
615,300299,富春股份,0.29,38.1,,8.02,,10980.17,56.97,,04-26
616,300063,天龙集团,0.49,127.23,,6.7,,14234.46,205.74,10派0.5转15,04-26
617,300402,宝色股份,-0.49,-2550.0,,-15.42,,-9961.51,-2488.75,,04-26
618,002673,西部证券,0.4,-43.99,,9.2,,112462.11,-42.99,10派1.1,04-26
619,002724,海洋王,0.28,65.44,,7.04,,11123.91,65.47,,04-26
620,000683,远兴能源,-0.16,-500.0,,-7.95,,-51277.6,-1002.72,,04-26
621,601989,中国重工,0.04,-126.57,,1.23,,69803.36,-126.63,,04-26
622,300192,科斯伍德,0.15,7.14,,5.17,,3600.0,3.68,,04-26
623,600059,古越龙山,0.15,-6.25,,3.19,,12212.67,-8.38,10派1,04-26
624,600807,天业股份,0.15,0.0,,7.6,,13537.25,20.72,,04-26
625,300208,恒顺众昇,0.33,-28.26,,19.28,,25278.64,-25.35,,04-26
626,300550,和仁科技,0.82,-4.65,,18.88,,5207.1,0.66,,04-26
627,603999,读者传媒,0.29,-48.21,,5.21,,8425.25,-17.04,,04-26
628,002496,辉丰股份,0.12,-73.33,,5.25,,17440.01,0.87,10派0.5,04-26
629,600522,中天科技,0.61,-38.46,,14.31,,158804.83,60.78,10派1,04-26
630,002845,同兴达,1.36,38.78,,23.49,,9764.78,38.82,,04-26
631,300272,开能环保,0.27,17.8,,14.0,,9024.96,18.73,10派1,04-26
632,603228,景旺电子,1.49,27.35,,34.39,,53745.9,27.22,,04-26
633,002288,超华科技,-0.07,-326.19,,-3.63,,-6193.43,-338.35,,04-26
634,002609,捷顺科技,0.31,24.0,,16.32,,18212.3,26.22,,04-26
635,300084,海默科技,0.02,-36.14,,0.53,,707.58,-32.02,10派0.1,04-26
636,002678,珠江钢琴,0.16,6.67,,7.75,,15149.01,3.77,,04-26
637,300439,美康生物,0.52,0.0,,13.04,,17749.47,10.06,,04-26
638,300456,耐威科技,0.34,-46.48,,6.55,,5905.92,23.99,,04-26
639,002405,四维图新,0.15,-20.95,,5.91,,15656.91,20.29,10派0.37,04-26
640,300488,恒锋工具,1.19,-1.57,,11.75,,7463.92,9.73,,04-26
641,300180,华峰超纤,0.22,-26.67,,4.31,,10054.81,-15.46,10派0.3,04-26
642,000729,燕京啤酒,0.11,-46.89,,2.45,,31208.45,-46.9,10派0.36,04-26
643,002832,比音勒芬,1.66,7.79,,22.35,,13259.64,7.64,,04-26
644,600883,博闻科技,0.06,-80.7,,2.16,,1422.77,-80.71,10派0.2,04-26
645,002212,南洋股份,0.14,27.27,,3.8,,7027.58,24.65,10派0.18,04-26
646,000923,河北宣工,0.01,165.0,,0.5,,209.16,199.82,,04-26
647,000519,中兵红箭,0.11,-54.28,,2.47,,13765.02,-44.62,,04-26
648,300357,我武生物,0.8,9.59,,21.02,,12920.1,9.66,,04-26
649,002293,罗莱生活,0.45,-22.05,,12.05,,31729.69,-22.63,10派2,04-26
